,0-XNose,0-YNose,1-XNeck,1-YNeck,2-XRShoulder,2-YRShoulder,3-XRElbow,3-YRElbow,4-XRWrist,4-YRWrist,5-XLShoulder,5-YLShoulder,6-XLElbow,6-YLElbow,7-XLWrist,7-YLWrist,8-XMidHip,8-YMidHip,9-XRHip,9-YRHip,10-XRKnee,10-YRKnee,11-XRAnkle,11-YRAnkle,12-XLHip,12-YLHip,13-XLKnee,13-YLKnee,14-XLAnkle,14-YLAnkle,15-XREye,15-YREye,16-XLEye,16-YLEye,17-XREar,17-YREar,18-XLEar,18-YLEar,19-XLBigToe,19-YLBigToe,20-XLSmallToe,20-YLSmallToe,21-XLHeel,21-YLHeel,22-XRBigToe,22-YRBigToe,23-XRSmallToe,23-YRSmallToe,24-XRHeel,24-YRHeel
3,287.6,93.0,266.6,125,264.4,125.0,296.0,180.0,93.0,226.0,275.0,125.0,300.0,187.0,325.0,234.0,244.0,234.0,237.6,234.0,262.4,242.000512,166.0,352.0,246.0,234.0,268.6,320.0,156.0,295.4,283.2,86.0,166.0,143.8,273.0,86,291.9703290577271,171.3579028295541,274.34113550604314,294.5233432420772,271.09761597969447,288.0744897171194,244.0,352.0,268.8,328.2,210.2,329.6,191.4,303.4
4,287.6,93.0,266.6,125,264.4,125.0,296.0,180.0,93.0,226.0,275.0,125.0,300.0,172.0,325.0,219.0,244.0,211.0,237.6,211.0,262.4,242.000512,166.0,352.0,246.0,211.0,268.6,297.0,156.0,295.4,283.2,86.0,166.0,143.8,273.0,86,291.9703290577271,171.3579028295541,274.34113550604314,294.5233432420772,271.09761597969447,288.0744897171194,244.0,352.0,268.8,328.2,210.2,329.6,191.4,303.4
5,287.6,101.0,266.6,133,264.4,133.0,296.0,180.0,114.0,226.0,275.0,133.0,300.0,172.0,325.0,211.0,244.0,211.0,237.6,211.0,262.4,242.000512,166.0,352.0,246.0,211.0,268.6,289.0,156.0,295.4,283.2,93.0,177.0,143.8,273.0,93,291.9703290577271,171.3579028295541,274.34113550604314,294.5233432420772,271.09761597969447,288.0744897171194,244.0,352.0,268.8,328.2,210.2,329.6,191.4,303.4
6,287.6,101.0,266.6,133,264.4,133.0,296.0,172.0,125.0,219.0,275.0,133.0,300.0,172.0,325.0,203.0,244.0,203.0,237.6,203.0,262.4,242.000512,166.0,352.0,246.0,203.0,268.6,281.0,166.0,295.4,283.2,93.0,187.0,143.8,273.0,93,291.9703290577271,171.3579028295541,274.34113550604314,294.5233432420772,271.09761597969447,288.0744897171194,244.0,344.0,268.8,326.8181818181818,211.0,328.09090909090907,192.9090909090909,303.4
7,287.6,93.0,266.6,125,264.4,125.0,296.0,164.0,219.0,203.0,275.0,125.0,300.0,164.0,325.0,203.0,244.0,203.0,237.6,203.0,262.4,242.000512,187.0,328.0,246.0,203.0,268.6,273.0,156.0,295.4,283.2,93.0,198.0,143.8,273.0,93,291.9703290577271,171.3579028295541,274.34113550604314,294.5233432420772,271.09761597969447,288.0744897171194,244.0,344.0,268.8,336.0,198.0,336.0,177.0,303.4
8,287.6,106.6,266.6,125,264.4,125.0,296.0,172.0,229.0,211.0,275.0,125.0,300.0,164.0,325.0,172.0,244.0,203.0,237.6,203.0,262.4,242.000512,208.0,320.0,246.0,203.0,268.6,266.0,156.0,295.4,283.2,100.4,178.8,143.8,273.0,101,291.9703290577271,171.3579028295541,274.34113550604314,294.5233432420772,271.09761597969447,288.0744897171194,244.0,336.0,268.8,313.0,229.0,320.0,208.0,303.4
9,287.6,109.0,266.6,133,264.4,133.0,296.0,172.0,240.0,211.0,275.0,125.0,300.0,164.0,325.0,180.0,244.0,203.0,237.6,203.0,262.4,242.000512,208.0,313.0,246.0,203.0,268.6,258.0,177.0,295.4,283.2,101.0,181.35999999999999,143.8,273.0,101,291.9703290577271,171.3579028295541,274.34113550604314,294.5233432420772,271.09761597969447,288.0744897171194,244.0,305.0,268.8,320.0,229.0,320.0,208.0,303.4
10,287.6,109.0,266.6,125,264.4,133.0,296.0,172.0,250.0,195.0,275.0,125.0,300.0,164.0,325.0,180.0,244.0,195.0,237.6,195.0,262.4,242.000512,208.0,313.0,246.0,195.0,268.6,250.0,208.0,295.4,283.2,101.0,184.432,143.8,273.0,101,291.9703290577271,171.3579028295541,274.34113550604314,294.5233432420772,271.09761597969447,288.0744897171194,244.0,305.0,268.8,320.0,229.0,320.0,198.0,303.4
11,287.6,117.0,266.6,125,264.4,133.0,296.0,172.0,260.0,195.0,275.0,125.0,300.0,164.0,325.0,200.44444444444446,244.0,195.0,229.0,195.0,262.4,242.000512,208.0,305.0,246.0,195.0,268.6,250.0,219.0,297.0,283.2,109.0,185.9184,143.8,273.0,109,291.9703290577271,171.3579028295541,274.34113550604314,305.0,271.09761597969447,288.0744897171194,244.0,305.0,268.8,313.0,219.0,313.0,208.0,305.0
12,287.6,125.0,266.6,125,264.4,133.0,296.0,164.0,250.0,195.0,275.0,125.0,300.0,180.4,325.0,206.74444444444444,244.0,195.0,229.0,195.0,260.0,242.000512,240.0,297.0,246.0,187.0,268.6,242.0,219.0,297.0,283.2,117.0,185.70208,143.8,273.0,109,291.9703290577271,171.3579028295541,274.34113550604314,294.5233432420772,271.09761597969447,288.0744897171194,244.0,305.0,268.8,305.0,250.0,305.0,229.0,297.0
13,292.0,125.0,260.0,133,264.4,133.0,296.0,172.0,250.0,203.0,275.0,133.0,300.0,172.0,325.0,187.0,240.0,195.0,240.0,195.0,260.0,242.000512,260.0,297.0,250.0,195.0,268.6,242.0,229.0,295.4,283.2,125.0,204.86874666666665,112.62912,281.0,117,291.9703290577271,171.3579028295541,274.34113550604314,297.0,271.09761597969447,288.0744897171194,244.0,281.0,268.8,305.0,271.0,305.0,250.0,305.0
14,287.6,140.0,271.0,140,260.0,140.0,296.0,180.0,260.0,211.0,281.0,148.0,300.0,172.0,325.0,203.0,240.0,195.0,229.0,195.0,260.0,242.0,260.0,297.0,250.0,195.0,260.0,242.0,240.0,295.4,283.2,140.0,224.0401752380952,129.88626285714284,273.0,133,291.9703290577271,171.3579028295541,271.0,294.5233432420772,271.09761597969447,288.0744897171194,240.0,281.0,268.8,305.0,271.0,305.0,260.0,305.0
15,287.6,164.0,266.6,156,271.0,148.0,296.0,180.0,250.0,211.0,275.0,164.0,292.0,187.0,325.0,226.0,240.0,187.0,229.0,195.7933884297521,250.0,242.0,260.0,297.0,250.0,195.0,260.0,242.0,260.0,295.4,283.2,156.0,230.13734312925166,135.43572897959183,273.0,148,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,288.0744897171194,244.0,281.0,271.0,305.0,271.0,305.0,250.0,297.0
16,287.6,187.0,266.6,180,271.0,164.0,296.0,187.0,250.0,211.0,275.0,187.0,302.0,219.0,325.0,168.6,240.0,195.0,229.0,195.0,250.0,242.0,260.0,297.0,250.0,203.0,271.0,242.0,260.0,295.4,283.2,187.0,236.66667786200196,141.63397597667637,273.0,172,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,289.0,244.0,289.0,271.0,305.0,260.0,305.0,260.0,297.0
17,287.6,142.0,266.6,195,271.0,187.0,296.0,187.0,250.0,219.0,275.0,211.0,302.0,170.0,323.0,168.6,250.0,211.0,229.0,203.0,260.0,242.0,260.0,297.0,246.0,211.0,281.0,242.0,271.0,295.4,283.2,135.8,243.91643184228792,148.7448868304873,273.0,195,291.9703290577271,171.3579028295541,281.0,294.5233432420772,271.09761597969447,288.0744897171194,244.0,281.0,271.0,305.0,260.0,305.0,250.0,305.0
18,287.6,142.0,266.6,203,264.4,187.0,296.0,187.0,250.0,219.0,275.0,219.0,302.0,170.0,325.0,168.6,250.0,211.0,240.0,195.72727272727272,260.0,242.000512,260.0,297.0,246.0,219.0,281.0,242.0,260.0,295.4,283.2,135.8,313.0,143.8,273.0,203,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,288.0744897171194,244.0,273.0,271.0,305.0,260.0,305.0,250.0,305.0
19,287.6,142.0,266.6,195,271.0,180.0,296.0,187.0,250.0,219.0,275.0,211.0,302.0,170.0,325.0,168.6,250.0,211.0,229.0,203.0,260.0,242.0,260.0,297.0,246.0,211.0,281.0,242.0,271.0,295.4,283.2,135.8,313.0,143.8,273.0,187,291.9703290577271,171.3579028295541,281.0,294.5233432420772,271.09761597969447,288.0744897171194,244.0,273.0,271.0,305.0,260.0,305.0,250.0,305.0
20,287.6,172.0,266.6,172,271.0,156.0,296.0,180.0,250.0,211.0,275.0,180.0,292.0,203.0,325.0,234.0,250.0,203.0,240.0,195.0,260.0,242.0,260.0,297.0,246.0,203.0,271.0,242.0,260.0,295.4,283.2,172.0,271.45340880559024,162.13576529779257,273.0,164,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,288.0744897171194,244.0,281.0,271.0,305.0,260.0,305.0,250.0,305.0
21,287.6,148.0,266.6,148,260.0,140.0,296.0,172.0,250.0,203.0,275.0,148.0,300.0,172.0,325.0,203.0,250.0,195.0,240.0,195.0,260.0,242.0,260.0,297.0,246.0,195.0,271.0,242.0,260.0,295.4,283.2,140.0,278.3394197516467,166.58577135082604,273.0,133,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,288.0744897171194,244.0,289.0,271.0,305.0,271.0,313.0,250.0,305.0
22,287.6,133.0,271.0,133,260.0,133.0,296.0,156.0,250.0,187.0,281.0,133.0,300.0,164.0,325.0,180.0,250.0,187.0,250.0,187.0,260.0,242.0,260.0,297.0,246.0,187.0,260.0,242.0,260.0,295.4,283.2,125.0,285.2848767332541,170.7444039131843,273.0,117,291.9703290577271,171.3579028295541,281.0,289.0,271.09761597969447,288.0744897171194,250.0,289.0,271.0,305.0,271.0,313.0,250.0,305.0
23,292.0,125.0,271.0,125,260.0,125.0,296.0,148.0,240.0,180.0,271.0,125.0,300.0,170.0,325.0,194.1551948051948,244.0,187.0,250.0,187.0,260.0,242.0,260.0,297.0,246.0,187.0,260.0,242.0,260.0,289.0,283.2,117.0,292.1796175484152,174.41099009363384,281.0,109,291.9703290577271,171.3579028295541,271.0,289.0,271.09761597969447,288.0744897171194,250.0,297.0,271.0,305.0,271.0,305.0,250.0,305.0
24,292.0,117.0,260.0,125,264.4,125.0,296.0,140.0,240.0,172.0,271.0,125.0,300.0,176.4,325.0,193.83333333333334,244.0,187.0,250.0,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,283.2,117.0,292.0,161.23652265280882,281.0,109,291.9703290577271,171.3579028295541,271.0,287.54545454545456,271.0,288.0744897171194,250.0,297.0,271.0,305.0,271.0,305.0,250.0,305.0
25,292.0,117.0,260.0,125,260.0,125.0,296.0,148.0,250.0,172.0,271.0,125.0,300.0,162.06666666666666,325.0,180.54761904761907,244.0,187.0,249.0909090909091,195.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,283.2,109.0,283.85146456778125,158.17538613108735,281.0,109,291.9703290577271,171.3579028295541,271.0,289.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
26,292.0,117.0,260.0,125,260.0,117.0,296.0,140.0,250.0,172.0,271.0,125.0,300.0,154.2095238095238,325.0,171.79761904761904,244.0,188.58677685950414,250.0,195.0,260.0,242.0,250.0,297.0,246.0,188.58677685950414,260.0,242.0,260.0,295.4,283.2,117.0,286.3310757202195,157.3833102977463,281.0,109,291.9703290577271,171.3579028295541,281.0,289.0,271.0,288.0744897171194,250.0,289.0,271.0,305.0,260.0,313.0,250.0,305.0
27,292.0,117.0,260.0,125,260.0,125.0,296.0,148.0,250.0,180.0,271.0,125.0,300.0,151.20952380952383,325.0,167.46428571428572,244.0,187.27648384673176,250.0,195.0,260.0,242.0,250.0,297.0,246.0,187.27648384673176,260.0,242.0,250.0,289.0,283.2,117.0,287.929406913934,155.54281808713037,281.0,109,291.9703290577271,171.3579028295541,271.0,294.5233432420772,271.0,288.0744897171194,250.0,297.0,271.0,313.0,260.0,313.0,250.0,305.0
28,292.0,117.0,260.0,125,264.4,125.0,296.0,156.0,271.0,180.0,271.0,125.0,300.0,149.431746031746,325.0,165.06428571428575,244.0,187.0,250.0,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,260.0,295.4,283.2,109.0,288.45831295006997,152.50250092191956,271.0,109,291.9703290577271,171.3579028295541,273.0,294.5233432420772,271.0,288.0744897171194,250.0,294.8181818181818,271.0,305.0,260.0,313.0,250.0,305.0
29,292.0,117.0,260.0,125,264.4,125.0,296.0,156.0,281.0,180.0,275.0,125.0,300.0,154.13174603174602,325.0,187.0,244.0,187.0,250.0,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,283.2,109.0,287.7140520304009,148.12080308757672,271.0,109,291.9703290577271,171.3579028295541,273.0,289.0,271.0,288.0744897171194,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
30,292.0,117.0,260.0,125,264.4,125.0,296.0,164.0,281.0,180.0,275.0,125.0,300.0,156.0,325.0,180.0,250.0,187.0,250.0,187.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,260.0,289.0,283.2,117.0,286.85686243648115,154.34496370509208,271.0,109,291.9703290577271,171.3579028295541,271.0,289.0,271.0,288.0744897171194,250.0,297.0,271.0,313.0,260.0,313.0,240.0,305.0
31,292.0,117.0,260.0,125,264.4,125.0,296.0,164.0,281.0,172.0,275.0,125.0,300.0,148.0,325.0,164.0,250.0,187.0,250.0,187.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,283.2,117.0,287.4579420102211,153.578879219893,271.0,109,291.9703290577271,171.3579028295541,271.0,294.5233432420772,271.0,288.0744897171194,250.0,297.0,271.0,313.0,260.0,313.0,240.0,305.0
32,292.0,117.0,260.0,125,264.4,125.0,296.0,164.0,281.0,164.0,275.0,125.0,300.0,148.0,325.0,164.0,250.0,187.0,250.0,187.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,283.2,117.0,287.68331526822146,152.81799300432235,271.0,109,291.9703290577271,171.3579028295541,271.0,297.0,271.0,289.0,250.0,297.0,271.0,313.0,260.0,313.0,240.0,305.0
33,292.0,117.0,260.0,125,264.4,125.0,296.0,156.0,281.0,164.0,275.0,125.0,300.0,148.0,325.0,156.0,250.0,187.0,250.0,187.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,283.2,109.0,287.634096939079,152.27302798776074,271.0,109,291.9703290577271,171.3579028295541,271.0,289.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,313.0,240.0,305.0
34,292.0,117.0,260.0,125,264.4,125.0,296.0,156.0,281.0,164.0,275.0,125.0,300.0,148.0,325.0,156.0,250.0,187.0,250.0,187.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,283.2,109.0,287.4692537368807,152.22713340092898,271.0,101,291.9703290577271,171.3579028295541,271.0,297.0,271.0,289.0,250.0,297.0,271.0,313.0,260.0,313.0,241.8181818181818,305.0
35,281.0,117.0,260.0,125,264.4,125.0,296.0,164.0,281.0,164.0,275.0,125.0,300.0,150.66666666666666,325.0,166.28571428571428,250.0,187.0,250.0,195.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,281.0,109.0,287.42029407817665,153.04839946359942,271.0,101,291.9703290577271,171.3579028295541,271.0,294.5233432420772,271.0,288.0744897171194,250.0,297.0,271.0,313.0,260.0,313.0,240.0,305.0
36,281.0,117.0,260.0,125,264.4,125.0,296.0,164.0,281.0,164.0,275.0,125.0,300.0,149.77777777777777,325.0,164.32653061224488,250.0,187.0,250.0,195.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,281.0,109.0,287.5329804065158,152.7890866153009,271.0,101,291.9703290577271,171.3579028295541,271.0,294.5233432420772,271.0,288.0744897171194,250.0,289.0,271.0,313.0,260.0,313.0,240.0,305.0
37,281.0,117.0,260.0,125,264.4,125.0,296.0,164.0,281.0,164.0,275.0,125.0,300.0,152.06349206349205,325.0,167.20153061224488,250.0,187.0,250.0,187.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,281.0,109.0,287.5479880857747,152.6311280943825,271.0,101,291.9703290577271,171.3579028295541,271.0,289.0,271.0,289.0,250.0,289.0,271.0,313.0,260.0,313.0,240.0,305.0
38,281.0,117.0,260.0,125,264.4,125.0,296.0,164.0,281.0,172.0,275.0,125.0,300.0,156.0,325.0,164.0,250.0,187.0,250.0,187.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,281.0,109.0,287.52092264928535,152.5937551123945,271.0,101,291.9703290577271,171.3579028295541,271.0,289.0,271.0,288.0744897171194,249.0,292.2,271.0,305.0,260.0,313.0,240.0,305.0
39,281.0,117.0,260.0,125,264.4,125.0,296.0,164.0,260.0,195.0,275.0,125.0,300.0,155.06349206349205,325.0,180.0,250.0,187.0,250.0,195.0,250.0,242.0,250.0,297.0,250.0,187.0,260.0,242.0,250.0,289.0,281.0,109.0,287.49828779132656,152.65790053732127,271.0,101,291.9703290577271,171.3579028295541,271.0,289.0,271.0,288.0744897171194,250.0,292.2,271.0,305.0,260.0,313.0,240.0,305.0
40,292.0,117.0,260.0,125,264.4,125.0,296.0,156.0,240.0,187.0,275.0,125.0,300.0,155.94642857142856,325.0,174.4767219387755,250.0,187.0,250.0,195.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,281.0,109.0,287.5040946022158,152.7440539645997,271.0,101,291.9703290577271,171.3579028295541,271.0,289.0,271.0,288.0744897171194,250.0,289.0,271.0,305.0,260.0,313.0,240.0,305.0
41,292.0,117.0,260.0,125,264.4,125.0,296.0,156.0,240.0,187.0,275.0,125.0,300.0,156.6063988095238,325.0,175.50059789540816,250.0,187.0,250.0,195.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,281.0,109.0,287.52085470702366,152.68318486479976,271.0,101,291.9703290577271,171.3579028295541,271.0,289.0,271.0,288.0744897171194,250.0,289.0,271.0,305.0,260.0,313.0,240.0,305.0
42,292.0,117.0,260.0,125,264.4,125.0,296.0,156.0,260.0,187.0,275.0,125.0,300.0,164.0,325.0,187.0,250.0,187.0,250.0,195.0,250.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,281.0,109.0,286.43202463927105,144.05167042891628,271.0,101,291.9703290577271,171.3579028295541,271.0,289.0,271.0,288.0744897171194,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
43,281.0,117.0,260.0,125,264.4,125.0,296.0,156.0,260.0,187.0,275.0,125.0,300.0,156.0,325.0,180.0,250.0,187.0,250.0,195.0,250.0,242.0,250.0,297.0,250.0,187.0,260.0,242.0,250.0,297.0,281.0,109.0,285.49659776987465,136.67579498686163,271.0,101,291.9703290577271,171.3579028295541,271.0,290.6880808080808,271.0,288.0744897171194,248.77272727272728,297.0,271.0,305.0,260.0,313.0,250.0,305.0
44,281.0,109.0,259.6543951915853,125,264.4,125.0,296.0,164.0,260.0,195.0,275.0,125.0,300.0,164.0,325.0,187.0,250.0,187.0,250.0,187.0,250.0,242.0,250.0,297.0,250.0,187.0,260.0,242.0,250.0,289.0,281.0,109.0,285.2074085013874,134.40180068321408,271.0,101,291.9703290577271,171.3579028295541,271.0,289.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,313.0,250.0,305.0
45,281.0,109.0,258.0165289256198,125,264.4,125.0,296.0,156.0,260.0,195.0,275.0,125.0,300.0,159.50754676870747,325.0,182.5681885477405,250.0,187.0,250.0,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,289.0,281.0,109.0,283.1451225274716,127.94456311604894,273.0,101,291.9703290577271,171.3579028295541,271.0,290.6,271.0,288.0744897171194,248.75,298.0,271.0,305.0,260.0,313.0,250.0,305.0
46,281.0,109.0,260.0,125,264.4,125.0,296.0,164.0,260.0,195.0,275.0,125.0,300.0,160.01627793974734,325.0,184.1335983053936,250.0,187.0,250.0,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,297.0,281.0,109.0,281.3113342383365,122.19522378664897,271.0,101,291.9703290577271,171.3579028295541,271.0,290.91999999999996,271.0,286.76,248.75,299.77777777777777,271.0,305.0,260.0,313.0,250.0,305.0
47,281.0,109.0,260.0,125,264.4,125.0,296.0,164.0,271.0,195.0,275.0,125.0,300.0,160.94047808855686,325.0,185.41130965034824,250.0,187.0,250.0,187.0,260.0,242.000512,250.0,297.0,250.0,187.0,260.0,250.0,250.0,297.0,283.2,101.0,281.0,101.0,273.0,101,291.9703290577271,171.3579028295541,271.0,292.25333333333333,271.0,288.0933333333333,250.0,305.0,271.0,305.0,260.0,313.0,250.0,305.0
48,281.0,109.0,260.0,125,264.4,125.0,296.0,164.0,271.0,195.0,275.0,125.0,300.0,160.94047808855686,325.0,185.41130965034822,250.0,187.0,250.0,187.0,260.0,242.0,250.0,297.0,246.0,187.0,260.0,242.0,250.0,297.0,283.2,101.0,281.0,101.0,273.0,101,291.9703290577271,171.3579028295541,271.0,292.79555555555555,271.0,289.2755555555555,250.0,305.0,271.0,305.0,260.0,313.0,250.0,305.0
49,287.6,101.0,260.0,125,264.4,125.0,296.0,164.0,271.0,187.0,275.0,125.0,300.0,161.58467826008584,325.0,187.0,250.0,187.0,250.0,187.0,260.0,242.0,250.0,305.0,246.0,187.0,260.0,242.0,250.0,297.0,283.2,101.0,278.40709614079947,110.06017639843466,273.0,101,291.9703290577271,171.3579028295541,271.0,291.65269841269844,271.0,288.1326984126984,250.0,305.0,271.0,305.0,260.0,313.0,250.0,305.0
50,287.6,101.0,266.6,125,264.4,125.0,296.0,164.0,271.0,187.0,275.0,125.0,300.0,164.0,325.0,187.0,250.0,187.0,250.0,195.0,250.0,242.000512,250.0,305.0,246.0,187.0,260.0,250.0,250.0,297.0,283.2,101.0,271.0,101.0,273.0,101,291.9703290577271,171.3579028295541,271.0,291.65269841269844,271.0,288.13269841269835,247.75,302.1777777777778,271.0,305.0,260.0,313.0,250.0,305.0
51,287.6,101.0,266.6,125,264.4,125.0,296.0,164.0,260.0,195.0,275.0,125.0,300.0,161.73715426460763,325.0,187.0,250.0,187.0,250.0,187.0,250.0,242.000512,250.0,305.0,246.0,187.0,260.0,250.0,250.0,297.0,283.2,101.0,271.0,101.0,273.0,101,291.9703290577271,171.3579028295541,271.0,291.47492063492064,271.0,288.48825396825396,250.0,305.0,271.0,305.0,260.0,313.0,250.0,305.0
52,287.6,101.0,266.6,125,264.4,125.0,296.0,164.0,250.0,195.0,275.0,125.0,300.0,164.0,325.0,187.0,250.0,195.0,250.0,195.0,250.0,242.000512,250.0,297.0,246.0,187.0,260.0,250.0,250.0,297.0,283.2,101.0,271.0,101.0,273.0,101,291.9703290577271,171.3579028295541,271.0,291.2533448773449,271.0,289.0,250.0,305.0,271.0,305.0,260.0,305.0,250.0,305.0
53,287.6,109.0,266.6,125,264.4,125.0,296.0,164.0,260.0,195.0,275.0,125.0,300.0,164.0,325.0,187.0,250.0,187.0,250.0,195.0,250.0,242.000512,250.0,305.0,246.0,187.0,268.6,250.0,250.0,297.0,283.2,101.0,281.0,101.0,273.0,101,291.9703290577271,171.3579028295541,271.0,290.9575873015873,271.0,287.2029206349206,250.0,305.0,271.0,305.0,260.0,313.0,250.0,305.0
54,281.0,117.0,266.6,125,264.4,125.0,296.0,164.0,260.0,187.0,275.0,125.0,300.0,162.28952571076795,325.0,187.0,250.0,187.0,250.0,195.0,250.0,242.000512,250.0,297.0,246.0,187.0,260.0,250.0,250.0,289.0,281.0,109.0,274.4814192281599,102.81203527968694,273.0,101,291.9703290577271,171.3579028295541,271.0,289.0,271.0,289.0,247.97727272727272,297.0,271.0,305.0,260.0,305.0,250.0,305.0
55,281.0,117.0,266.6,125,264.4,125.0,296.0,164.0,260.0,195.0,275.0,125.0,300.0,164.0,325.0,187.0,250.0,187.0,250.0,195.0,250.0,242.0,250.0,297.0,246.0,187.0,268.6,242.0,250.0,289.0,281.0,109.0,273.69628384563197,101.36240705593738,271.0,109,291.9703290577271,171.3579028295541,271.0,289.0,271.0,289.0,248.44273907910275,297.0,271.0,305.0,260.0,305.0,250.0,305.0
56,281.0,117.0,260.0,125,264.4,125.0,296.0,164.0,250.0,195.0,275.0,125.0,300.0,163.20533599507513,325.0,187.0,250.0,195.0,250.0,195.0,250.0,242.000512,250.0,297.0,250.0,187.0,268.6,250.0,250.0,297.0,281.0,117.0,274.2355406147584,101.43488846712486,271.0,109,291.9703290577271,171.3579028295541,271.0,289.0,271.0,289.0,250.0,305.0,271.0,305.0,260.0,305.0,250.0,305.0
57,281.0,117.0,260.0,125,264.4,125.0,296.0,164.0,260.0,195.0,275.0,125.0,300.0,163.58247695097384,325.0,187.0,250.0,195.0,250.0,195.0,250.0,242.0,250.0,297.0,246.0,187.0,268.6,242.0,250.0,289.0,281.0,117.0,274.88264873771004,101.52186616054985,271.0,109,291.9703290577271,171.3579028295541,271.0,289.0,271.0,288.0744897171194,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0
58,281.0,117.0,260.0,125,264.4,125.0,296.0,164.0,260.0,187.0,275.0,125.0,300.0,162.4396198081167,325.0,187.0,250.0,187.0,250.0,195.0,250.0,242.0,250.0,297.0,250.0,187.0,268.6,242.0,250.0,291.90909090909093,281.0,117.0,275.659178485252,101.62623939265981,271.0,109,291.9703290577271,171.3579028295541,271.0,289.0,271.0,288.0744897171194,250.0,299.62708719851577,271.0,305.0,260.0,313.0,250.0,305.0
59,292.0,117.0,260.0,125,264.4,125.0,296.0,164.0,260.0,195.0,275.0,125.0,300.0,161.4396198081167,325.0,178.375,250.0,187.0,250.0,195.0,250.0,242.000512,250.0,305.0,250.0,187.0,268.6,242.0,250.0,297.0,281.0,117.0,274.5910141823025,101.75148727119176,271.0,109,291.9703290577271,171.3579028295541,271.0,289.0,271.0,289.0,250.0,305.0,271.0,305.0,260.0,305.0,250.0,305.0
60,292.0,117.0,260.0,125,264.4,125.0,296.0,164.0,260.0,195.0,275.0,125.0,300.0,160.74078361803137,325.0,174.93055555555554,250.0,187.0,250.0,195.0,250.0,242.000512,250.0,297.0,250.0,187.0,260.0,242.0,250.0,289.0,281.0,117.0,274.61293317313095,101.53937766949272,271.0,109,291.9703290577271,171.3579028295541,271.0,290.3333333333333,271.09761597969447,287.6666666666667,247.14285714285714,299.2857142857143,271.0,305.0,260.0,305.0,250.0,305.0
61,292.0,117.0,260.0,125,264.4,125.0,296.0,164.0,271.0,195.0,275.0,125.0,300.0,159.14078361803138,325.0,171.83055555555558,250.0,187.0,250.0,195.0,250.0,242.000512,250.0,305.0,250.0,187.0,268.6,243.58677685950414,250.0,289.0,281.0,109.0,274.16355253219234,101.47897649350317,271.0,109,291.9703290577271,171.3579028295541,271.0,290.55555555555554,271.09761597969447,287.44444444444446,248.16326530612244,299.61224489795916,271.0,305.0,260.0,305.0,250.0,305.0
62,281.0,117.0,260.0,125,264.4,125.0,296.0,172.0,281.0,187.0,275.0,125.0,300.0,164.0,325.0,180.0,250.0,187.0,250.0,187.0,250.0,242.000512,250.0,297.0,250.0,187.0,260.0,242.0,250.0,297.0,281.0,109.0,274.1515545184313,101.48632449789955,271.0,109,291.9703290577271,171.3579028295541,271.0,291.38156929292927,271.09761597969447,288.0744897171194,247.37775139146564,297.0,271.0,305.0,260.0,305.0,250.0,305.0
