,0-XNose,0-YNose,1-XNeck,1-YNeck,2-XRShoulder,2-YRShoulder,3-XRElbow,3-YRElbow,4-XRWrist,4-YRWrist,5-XLShoulder,5-YLShoulder,6-XLElbow,6-YLElbow,7-XLWrist,7-YLWrist,8-XMidHip,8-YMidHip,9-XRHip,9-YRHip,10-XRKnee,10-YRKnee,11-XRAnkle,11-YRAnkle,12-XLHip,12-YLHip,13-XLKnee,13-YLKnee,14-XLAnkle,14-YLAnkle,15-XREye,15-YREye,16-XLEye,16-YLEye,17-XREar,17-YREar,18-XLEar,18-YLEar,19-XLBigToe,19-YLBigToe,20-XLSmallToe,20-YLSmallToe,21-XLHeel,21-YLHeel,22-XRBigToe,22-YRBigToe,23-XRSmallToe,23-YRSmallToe,24-XRHeel,24-YRHeel,RightKneeAngle,LeftKneeAngle,LeftHeelAngleAngle,RightHeelAngleAngle,HipAngle,time
491,302.0,65.2,281.0,172.0,271.0,121.8,229.2,172.0,218.6,262.4,347.8,115.4,373.0,169.2469135802469,381.6,257.8,296.0,219.0,266.4,219.0,271.0,334.8,250.0,297.0,329.2,219.0,315.0,333.2,250.0,289.0,292.0,57.4,295.731778425656,52.8,264.2,60.6,301.9999973145679,57.4,281.0,297.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.779801968718704,62.87226155111031,174.3036184066899,136.3230517247964,160.80523862006626,1550516378.5871453
492,292.0,65.2,295.8,125.0,271.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,250.0,195.0,250.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,292.0,57.4,296.26488962932115,52.8,264.2,60.6,301.9999975489903,57.4,271.0,305.0,271.0,289.3960646952479,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,0.0,71.33439528902707,174.1120213271454,104.4702941000659,169.86713109956176,1550516378.5871453
493,292.0,65.2,281.0,195.0,271.0,121.8,229.2,211.0,218.6,211.0,347.8,115.4,373.0,203.0,381.6,203.0,296.0,242.0,266.4,242.0,281.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,260.0,289.0,292.0,57.4,302.0,52.8,264.2,60.6,302.0,57.4,277.25,295.0,271.0,289.2063512393633,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,30.414458857050754,59.35964916275685,173.06898609505777,146.99608963189542,163.54493647810114,1550516378.5871453
494,302.0,65.2,281.0,164.0,271.0,121.8,229.2,175.11111111111111,218.6,262.4,347.8,115.4,373.0,172.12469135802468,381.6,257.8,296.0,211.0,266.4,219.0,271.0,334.8,250.0,297.0,329.2,211.0,315.0,333.2,250.0,289.0,279.2,57.4,297.8945677396323,52.8,264.2,60.6,301.99999827570565,57.4,276.78125,294.75,271.0,289.287591512305,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.779801968718704,62.4125090592817,175.21474078192807,136.3230517247964,160.90239118403645,1550516378.5871453
495,302.0,65.2,295.8,125.0,271.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,250.0,257.8,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,292.0,57.4,298.73640447432615,52.8,264.2,60.6,301.99999862785273,57.4,271.0,305.0,271.0,289.29421164772725,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,7.41855259099377,71.33439528902707,174.17321162916076,120.95156631139513,173.54876257010991,1550516378.5871453
496,302.0,65.2,281.0,195.0,271.0,121.8,229.2,211.0,218.6,211.0,347.8,115.4,373.0,203.0,381.6,203.0,296.0,242.0,266.4,242.0,271.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,260.0,273.0,279.2,57.4,302.0,52.8,264.2,60.6,301.99999835342334,57.4,281.0,289.0,271.0,289.0,250.0,293.8,271.0,305.0,260.0,305.0,250.0,305.0,26.2168342705714,50.5617604515129,166.77234551791065,136.3230517247964,160.43189337189864,1550516378.5871453
497,302.0,65.2,281.0,164.0,271.0,121.8,229.2,177.4111111111111,218.6,262.4,347.8,115.4,373.0,172.0,381.6,257.8,296.0,211.0,266.4,211.0,271.0,334.8,250.0,297.0,329.2,211.0,315.0,333.2,250.0,289.0,279.2,57.4,300.36198273041,52.8,264.2,60.6,301.9999985611944,57.4,277.50390625,293.46875,272.25,289.265625,248.8181818181818,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.92666069246819,62.4125090592817,172.7438363720963,136.3230517247964,160.90239118403645,1550516378.5871453
498,302.0,65.2,295.8,125.0,271.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,250.0,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,260.0,281.0,292.0,57.4,300.99921721604096,52.8,264.2,60.6,301.99999876363523,57.4,281.0,289.0,271.0,289.0263707777157,250.0,289.0,260.0,305.0,260.0,305.0,250.0,305.0,10.726705361174767,56.94502967139447,170.27598561328963,128.28268169768106,176.33695700567682,1550516378.5871453
499,292.0,65.2,281.0,203.0,271.0,121.8,229.2,219.0,218.6,219.0,347.8,115.4,373.0,203.0,381.6,211.0,296.0,242.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,242.0,315.0,333.2,260.0,273.0,292.0,57.4,302.0,52.8,264.2,60.6,301.99999851636227,57.4,277.53564453125,292.27734375,272.40625,289.0562345146646,247.0,293.8,260.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,51.26547960484664,170.19481450105863,143.6541671110823,157.09481013514403,1550516378.5871453
500,302.0,65.2,281.0,156.0,271.0,121.8,229.2,164.0,218.6,262.4,347.8,115.4,373.0,164.0,381.6,257.8,296.0,211.0,266.4,211.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,260.0,281.0,292.0,57.4,302.0,52.8,264.2,60.6,301.9999985644936,57.4,281.0,289.0,271.0,289.0,250.0,289.0,271.0,305.0,260.0,305.0,250.0,305.0,26.92666069246819,52.72043903315463,170.25163221175129,136.3230517247964,163.34770026964586,1550516378.5871453
501,292.0,65.2,295.8,133.0,271.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,250.0,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,260.0,289.0,292.0,57.4,301.6701499933064,52.8,264.2,60.6,301.99999855182176,57.4,281.0,291.56122539569805,272.61348417207796,288.91564249953984,250.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,10.726705361174767,61.662213565843615,165.93891727394683,128.28268169768106,176.3158343332895,1550516378.5871453
502,302.0,65.2,281.0,203.0,271.0,121.8,229.2,189.2,218.6,219.0,347.8,115.4,373.0,211.0,381.6,219.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,242.0,315.0,333.2,250.0,297.0,292.0,57.4,302.0,52.8,264.2,60.6,301.9999985915014,57.4,276.37994384765625,292.96826171875,272.58203125,288.929931640625,250.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,69.73555003927403,172.91351599578428,143.6541671110823,160.25416372244558,1550516378.5871453
503,292.0,65.2,295.8,148.0,271.0,121.8,229.2,164.0,218.6,262.4,347.8,115.4,373.0,164.0,381.6,257.8,296.0,203.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,289.0,292.0,57.4,302.0,52.8,264.2,60.6,301.9999985975629,57.4,276.2394485473633,292.90570068359375,272.62353515625,288.8879699707031,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,62.008545529887996,170.1277209235242,136.3230517247964,178.47976484668962,1550516378.5871453
504,302.0,65.2,295.8,148.0,271.0,121.8,229.2,164.0,218.6,262.4,347.8,115.4,373.0,172.0,381.6,257.8,296.0,211.0,266.4,211.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,289.0,292.0,57.4,302.0,52.8,264.2,60.6,301.99999856434835,57.4,271.0,297.0,271.0,289.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.92666069246819,62.008545529887996,176.4104573879329,136.3230517247964,178.42092822020632,1550516378.5871453
505,302.0,65.2,281.0,203.0,271.0,121.8,229.2,219.0,218.6,219.0,347.8,115.4,373.0,203.0,381.6,211.0,296.0,242.0,266.4,242.0,271.0,334.8,250.0,297.0,329.2,242.0,315.0,333.2,250.0,289.0,292.0,57.4,300.5243071419009,52.8,264.2,60.6,301.9999985739456,57.4,275.3741989135742,293.5534232003348,272.88650948660717,290.1168430873326,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.2168342705714,64.63429091837483,174.6626301759454,136.3230517247964,157.09481013514403,1550516378.5871453
506,302.0,65.2,295.8,133.0,271.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,251.8181818181818,289.0,292.0,57.4,300.3134938764582,52.8,264.2,60.6,301.999998575836,57.4,271.0,297.0,271.0,297.0,250.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,17.43929990682072,65.47342012006139,174.17816090960324,128.28268169768106,176.3158343332895,1550516378.5871453
507,292.0,65.2,281.0,187.0,271.0,121.8,229.2,187.0,218.6,262.4,347.8,115.4,373.0,187.0,381.6,257.8,296.0,234.0,266.4,234.0,281.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,264.2,60.6,301.9999985806388,57.4,271.0,295.14463784867837,271.0,297.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,31.113898058383626,69.03183088594032,179.49603205827884,146.99608963189542,163.44533504950792,1550516378.5871453
508,302.0,65.2,281.0,172.0,271.0,121.8,229.2,172.0,218.6,262.4,347.8,115.4,373.0,187.0,381.6,257.8,296.0,219.0,266.4,226.0,271.0,334.8,250.0,297.0,329.2,219.0,315.0,333.2,250.0,297.0,292.0,57.4,302.0,52.8,264.2,60.6,301.9999988153886,57.4,275.9517059326172,295.05739048549106,271.5014349489796,289.14354472257656,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.633614103481428,67.97352067200953,172.46363528158403,136.3230517247964,160.80523862006626,1550516378.5871453
509,302.0,65.2,295.8,133.0,271.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,250.0,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,292.0,57.4,297.26254300262275,52.8,264.2,60.6,301.9999988516929,57.4,276.48065609402124,293.7345348539806,271.29849305444833,288.1575484762386,250.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,10.726705361174767,71.33439528902707,173.57357152634413,128.28268169768106,176.3158343332895,1550516378.5871453
510,302.0,65.2,281.0,211.0,271.0,121.8,229.2,189.2,218.6,226.0,347.8,115.4,373.0,211.0,381.6,219.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,250.0,315.0,333.2,250.0,297.0,292.0,57.4,296.01254300262275,52.8,264.2,60.6,301.99999905678595,57.4,277.0896178822459,293.37170539331186,271.3358046862544,288.0522420357685,248.0,296.99999999999994,260.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,70.57107939002665,172.18942508193498,143.6541671110823,156.91708048569097,1550516378.5871453
511,302.0,65.2,295.8,140.0,271.0,121.8,229.2,156.0,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,203.0,266.4,203.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,289.0,292.0,57.4,295.448572485213,52.8,264.2,60.6,301.99999912576317,57.4,281.0,289.0,271.0,281.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,17.598156241729633,66.23313616812784,161.29389595218822,120.95156631139513,176.1056483063202,1550516378.5871453
512,292.0,65.2,295.8,164.0,271.0,121.8,229.2,172.0,218.6,262.4,347.8,115.4,373.0,172.0,381.6,257.8,296.0,219.0,266.4,219.0,271.0,334.8,250.0,297.0,329.2,211.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,264.2,60.6,301.9999992043242,57.4,281.0,297.0,271.12619252107584,289.70592613717594,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.779801968718704,67.51376818018093,174.73122284437386,136.3230517247964,178.29731903792688,1550516378.5871453
513,292.0,65.2,281.0,187.0,271.0,121.8,229.2,195.0,218.6,203.0,347.8,115.4,373.0,195.0,381.6,203.0,296.0,234.0,266.4,234.0,271.0,334.8,250.0,297.0,329.2,226.0,315.0,333.2,250.34560480841472,292.6363636363636,292.0,57.4,292.0,52.8,264.2,60.6,302.0,57.4,281.0,289.0,271.0,281.0,250.0,296.9999999999999,271.0,305.0,260.0,305.0,250.0,305.0,26.441728553242907,65.44180244949236,161.12159541173946,136.3230517247964,160.58121420967737,1550516378.5871453
514,302.0,65.2,295.8,133.0,271.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,250.0,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.39341575029027,281.0,292.0,57.4,296.0904573113073,52.8,264.2,60.6,301.9999993730944,57.4,281.0,281.0,271.0,281.0,250.0,296.99999999999994,260.0,305.0,260.0,305.0,250.0,305.0,10.726705361174767,61.51176462927562,153.24490147636797,128.28268169768106,173.54323124856882,1550516378.5871453
515,292.0,65.2,281.0,203.0,271.0,121.8,229.2,219.0,218.6,211.0,347.8,115.4,373.0,203.0,381.6,203.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,250.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,264.2,60.6,302.0,57.4,278.01120223528073,291.546463174164,271.05774965091626,287.96977102161804,250.0,297.0,260.0,305.0,260.0,305.0,250.0,304.1272727272727,25.949621460494548,70.57107939002665,170.9647289107436,145.44805565678246,160.25416372244558,1550516378.5871453
516,302.0,65.2,295.8,156.0,271.0,121.8,229.2,172.0,218.6,262.4,347.8,115.4,373.0,172.0,381.6,257.8,296.0,211.0,266.4,211.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,297.0,292.0,57.4,296.1710033107245,52.8,264.2,60.6,301.99999954063634,57.4,271.0,297.0,271.0,297.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.92666069246819,67.10980465078723,178.3507098541318,136.3230517247964,178.3944716018972,1550516378.5871453
517,302.0,65.2,295.8,156.0,271.0,121.8,229.2,164.0,218.6,262.4,347.8,115.4,373.0,164.0,381.6,257.8,296.0,211.0,266.4,211.0,271.0,334.8,250.0,297.0,329.2,211.0,315.0,333.2,250.0,297.0,292.0,57.4,302.0,52.8,264.2,60.6,301.99999962361096,57.4,271.0,291.12253340498194,271.0,289.1515509370752,240.0,296.99999999999983,264.4,305.0,260.0,305.8,250.0,303.4,26.92666069246819,67.51376818018093,172.15517848259006,144.34022216623853,178.3944716018972,1550516378.5871453
518,302.0,65.2,281.0,195.0,271.0,121.8,229.2,211.0,218.6,211.0,347.8,115.4,373.0,203.0,381.6,203.0,296.0,242.0,266.4,242.0,271.0,334.8,250.0,297.0,329.2,242.0,315.0,333.2,250.0,297.0,292.0,57.4,302.0,52.8,264.2,60.6,301.9999997074683,57.4,278.12640027941006,290.31830789677053,271.00721870636454,288.8712213777022,250.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,26.2168342705714,69.73555003927403,170.6642385835258,143.6541671110823,160.43189337189864,1550516378.5871453
519,292.0,65.2,295.8,125.0,271.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,266.4,257.8,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.39925241072706,281.0,292.0,57.4,297.4659229460045,52.8,264.2,60.6,301.999999648962,57.4,281.0,281.0,271.0,281.0,250.0,297.0,260.0,305.0,260.0,306.52727272727276,250.0,305.0,19.569472566148985,61.509234139693426,153.24071399158967,131.95270418627527,173.54876257010991,1550516378.5871453
520,292.0,65.2,295.8,195.0,271.0,121.8,229.2,195.0,218.6,262.4,347.8,115.4,373.0,195.0,381.6,257.8,296.0,242.0,266.4,242.0,281.0,334.8,250.0,297.0,329.2,242.0,315.0,333.2,250.0,297.0,292.0,57.4,292.0,52.8,264.2,60.6,301.99999970413546,57.4,277.7672003143364,292.48309638386684,271.00928119389727,291.1201417713315,240.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,30.414458857050754,69.73555003927403,171.4532753577541,154.3272050181814,178.99844608933532,1550516378.5871453
521,302.0,65.2,281.0,164.0,271.0,121.8,229.2,172.0,218.6,262.4,347.8,115.4,373.0,172.0,381.6,257.8,296.0,219.0,266.4,219.0,271.0,334.8,250.0,297.0,329.2,211.0,315.0,333.2,251.99986339730893,289.0,292.0,57.4,302.0,52.8,264.2,60.6,301.99999964496266,57.4,281.0,289.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,303.40000000000003,26.779801968718704,61.57525753840995,167.58712093769512,138.46166108147162,163.25054770567567,1550516378.5871453
522,302.0,65.2,295.8,140.0,271.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,292.0,57.4,299.09318458920086,52.8,264.2,60.6,301.9999996658279,57.4,281.0,289.0,271.0,289.0,240.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,71.33439528902707,166.1056109191669,143.6541671110823,178.55524502633736,1550516378.5871453
523,302.0,65.2,281.0,211.0,271.0,121.8,229.2,189.2,218.6,226.0,347.8,115.4,373.0,211.0,381.6,219.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,250.0,315.0,333.2,250.0,297.0,279.2,57.4,298.5118215070411,52.8,264.2,60.6,301.9999996742713,57.4,279.9822667656244,289.8002340467729,271.00329998005236,287.7982726298067,246.66666666666666,297.8888888888889,260.0,305.0,260.0,305.0,250.0,304.1272727272727,25.949621460494548,70.57107939002665,167.0446081937526,145.44805565678246,156.91708048569097,1550516378.5871453
524,302.0,65.2,295.8,133.0,271.0,121.8,229.2,156.0,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,250.0,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,292.0,57.4,298.5118215070411,52.8,264.2,60.6,301.99999966763187,57.4,278.96420958285154,290.75476149009137,271.00209686232495,287.81973573352303,250.0,297.8978675645342,271.0,305.0,260.0,306.59338842975205,250.0,305.0,10.726705361174767,71.33439528902707,169.19680231328203,123.67669362116892,176.3158343332895,1550516378.5871453
525,302.0,65.2,281.0,180.0,271.0,121.8,229.2,187.0,218.6,262.4,347.8,115.4,373.0,187.0,344.0,257.8,296.0,234.0,266.4,234.0,281.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,260.0,289.0,279.2,57.4,298.6861379338805,52.8,264.2,60.6,301.9999996713658,57.4,281.0,297.0,271.00209686232495,288.96259287638014,250.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,31.113898058383626,59.35964916275685,172.23386104013437,154.3272050181814,165.62165184142086,1550516378.5871453
526,302.0,65.2,281.0,172.0,271.0,121.8,229.2,187.0,218.6,262.4,347.8,115.4,373.0,180.0,344.0,257.8,296.0,226.0,266.4,226.0,271.0,334.8,250.0,297.0,329.2,219.0,315.0,333.2,250.0,297.0,279.2,57.4,298.68613793388056,52.8,264.2,60.6,301.9999996648119,57.4,279.1352109069251,291.6507136481235,271.0010705292431,288.65437160567285,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.633614103481428,67.97352067200953,171.02945475127612,136.3230517247964,162.88474873205115,1550516378.5871453
527,292.0,65.2,295.8,133.0,271.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,195.0,250.0,195.0,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,250.0,297.0,292.0,57.4,298.6861379338805,52.8,264.2,60.6,301.9999996687817,57.4,279.1352109069251,292.6507136481234,271.0010705292432,288.65437160567285,240.0,297.0,271.0,305.0,260.0,305.8721262208865,250.0,305.0,10.726705361174767,71.33439528902707,169.2434034948719,122.45226781948894,176.3158343332895,1550516378.5871453
528,302.0,65.2,281.0,211.0,271.0,121.8,229.2,189.2,218.6,226.0,347.8,115.4,373.0,187.6,381.6,219.0,296.0,250.0,266.4,250.0,271.0,334.8,250.0,297.0,329.2,250.0,315.0,333.2,260.0,289.8181818181818,279.2,57.4,298.63525710196546,52.8,264.2,60.6,301.99999966937247,57.4,278.02409979581404,293.53960253701234,271.0010705292432,289.54326049456176,247.4074074074074,297.98765432098764,260.0,305.0,260.0,305.0,250.0,305.0,25.949621460494548,61.42054686609236,169.60236772186298,143.6541671110823,156.91708048569097,1550516378.5871453
529,302.0,65.2,281.0,156.0,271.0,121.8,229.2,156.0,218.6,262.4,347.8,115.4,373.0,187.6,344.0,257.8,296.0,203.0,266.4,203.0,271.0,334.8,250.0,297.0,329.2,203.0,315.0,333.2,250.0,289.0,292.0,57.4,302.0,52.8,264.2,60.6,301.9999996683928,57.4,271.0,297.0,271.0,289.0,250.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,27.055714500790753,62.008545529887996,179.68737563581487,136.3230517247964,160.98768442882871,1550516378.5871453
530,292.0,65.2,295.8,125.0,271.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,250.0,257.8,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,260.0,289.0,281.0,57.4,298.29929676706746,52.8,260.84000000000003,60.6,301.99999966854494,57.4,281.0,289.0,271.0,289.0,250.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,7.41855259099377,61.662213565843615,164.21066394334113,128.28268169768106,173.54876257010991,1550516378.5871453
531,292.0,65.2,281.0,195.0,271.0,121.8,229.2,211.0,218.6,211.0,347.8,115.4,373.0,203.0,381.6,203.0,296.0,242.0,266.4,242.0,268.6363636363636,334.8,250.0,297.0,329.2,242.0,315.0,333.2,260.0,291.9834710743802,292.0,57.4,292.0,52.8,264.2,60.6,301.9999996679808,57.4,276.9216135121849,294.6490033148066,271.000356843081,290.76133374510084,246.74074074074073,297.09876543209873,260.0,305.0,260.0,305.0,250.0,305.0,24.863983066341248,62.00241757585991,172.94273746865628,140.67250833047305,159.697010008833,1550516378.5871453
532,302.0,65.2,281.0,172.0,271.0,121.8,229.2,189.2,218.6,262.4,347.8,115.4,373.0,172.0,381.6,257.8,296.0,219.0,266.4,219.0,271.0,334.8,250.0,297.0,329.2,211.0,315.0,333.2,250.0,297.0,292.0,57.4,302.0,52.8,264.2,60.6,301.9999996686145,57.4,281.0,297.0,271.0,289.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.779801968718704,67.51376818018093,171.71177687063343,136.3230517247964,160.80523862006626,1550516378.5871453
533,292.0,65.2,295.8,125.0,271.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,250.0,257.8,268.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,260.0,297.0,281.0,57.4,298.61681923362914,52.8,260.84000000000003,60.6,301.9999996685811,57.4,271.0,297.0,271.0,297.0,250.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,12.305802321856813,67.09665266786189,173.20976349263245,139.83869164659635,176.5340274573466,1550516378.5871453
534,302.0,65.2,295.8,187.0,271.0,121.8,229.2,203.0,218.6,203.0,347.8,115.4,373.0,195.0,381.6,257.8,296.0,242.0,266.4,242.0,271.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,250.0,289.0,292.0,57.4,292.0,52.8,264.2,60.6,301.9999996684228,57.4,277.213512612465,294.072111479423,271.0000396492312,290.9734815272334,250.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,26.2168342705714,63.93057176504108,175.71089605887266,143.6541671110823,177.92397378975954,1550516378.5871453
535,302.0,65.2,281.0,172.0,271.0,121.8,229.2,180.0,218.6,262.4,347.8,115.4,373.0,180.0,381.6,257.8,296.0,219.0,266.4,219.0,271.0,334.8,250.0,297.0,329.2,219.0,315.0,333.2,250.0,297.0,279.2,57.4,302.0,52.8,264.2,60.6,301.9999996684288,57.4,281.0,289.0,271.0,289.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.779801968718704,67.97352067200953,166.1056109191669,136.3230517247964,160.80523862006626,1550516378.5871453
536,292.0,65.2,295.8,125.0,271.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,250.0,257.8,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,260.0,289.0,292.0,57.4,298.10280320560486,52.8,260.84000000000003,60.6,301.9999996684056,57.4,271.0,294.71584305245494,271.0,297.0,250.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,7.41855259099377,61.662213565843615,175.02329958373593,128.28268169768106,173.54876257010991,1550516378.5871453
537,302.0,65.2,281.0,195.0,271.0,121.8,229.2,211.0,218.6,211.0,347.8,115.4,373.0,203.0,381.6,203.0,296.0,242.0,266.4,242.0,271.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,260.0,291.1818181818182,292.0,57.4,302.0,52.8,264.2,60.6,301.99999966849055,57.4,278.0266890765581,294.6340139349279,271.00000495615393,292.24668519090415,247.27272727272728,296.95694283177374,260.0,305.0,260.0,305.0,250.0,305.0,26.2168342705714,60.76764235400136,173.9027330181288,143.6541671110823,160.43189337189864,1550516378.5871453
538,302.0,65.2,281.0,164.0,271.0,121.8,229.2,175.6,218.6,262.4,347.8,115.4,373.0,172.0,381.6,257.8,296.0,211.0,266.4,219.0,271.0,334.8,250.0,297.0,329.2,211.0,315.0,333.2,250.0,289.0,279.2,57.4,299.1199370732057,52.8,264.2,60.6,301.99999966846576,57.4,281.0,289.0,271.0,289.0,240.0,297.0,271.0,305.0,260.0,305.0,250.0,305.0,26.779801968718704,62.4125090592817,166.1056109191669,136.3230517247964,160.90239118403645,1550516378.5871453
539,300.1818181818182,65.2,295.8,125.0,271.0,125.0,229.2,189.2,218.6,262.4,347.8,115.4,373.0,187.6,381.6,257.8,296.0,257.8,250.0,257.8,260.0,334.8,250.0,297.0,329.2,256.2,315.0,333.2,260.0,289.0,292.0,57.4,299.6032486112586,52.8,264.2,60.6,301.9999996684427,57.4,281.0,289.0,271.0,289.0,250.0,296.8082644628099,260.0,305.0,260.0,305.0,250.0,305.0,7.41855259099377,61.662213565843615,164.36957696213778,128.28268169768106,173.54876257010991,1550516378.5871453
540,302.0,65.2,281.0,195.0,271.0,121.8,229.2,203.0,218.6,203.0,347.8,115.4,373.0,195.0,381.6,203.0,296.0,242.0,266.4,242.0,281.0,334.8,250.0,297.0,329.2,234.0,315.0,333.2,260.0,289.0,279.2,57.4,300.6894269842956,52.8,264.2,60.6,301.9999996684467,57.4,277.7180984395083,295.5191448478468,271.00000082602565,292.2077808651507,250.0,297.0,260.0,305.0,260.0,305.0,250.0,305.0,30.414458857050754,59.35964916275685,176.0813484994649,154.3272050181814,163.54493647810114,1550516378.5871453
