,0-XNose,0-YNose,1-XNeck,1-YNeck,2-XRShoulder,2-YRShoulder,3-XRElbow,3-YRElbow,4-XRWrist,4-YRWrist,5-XLShoulder,5-YLShoulder,6-XLElbow,6-YLElbow,7-XLWrist,7-YLWrist,8-XMidHip,8-YMidHip,9-XRHip,9-YRHip,10-XRKnee,10-YRKnee,11-XRAnkle,11-YRAnkle,12-XLHip,12-YLHip,13-XLKnee,13-YLKnee,14-XLAnkle,14-YLAnkle,15-XREye,15-YREye,16-XLEye,16-YLEye,17-XREar,17-YREar,18-XLEar,18-YLEar,19-XLBigToe,19-YLBigToe,20-XLSmallToe,20-YLSmallToe,21-XLHeel,21-YLHeel,22-XRBigToe,22-YRBigToe,23-XRSmallToe,23-YRSmallToe,24-XRHeel,24-YRHeel,RightKneeAngle,LeftKneeAngle,LeftHeelAngleAngle,RightHeelAngleAngle,HipAngle,time
114,197.8,88.66127198917665,198.0,140.4,198.0,129.4,141.4,141.30219651146902,163.77373078615943,148.12193199244237,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,226.0,154.0,313.0,240.0,222.0,231.4,286.2,237.42405342447518,320.0,173.78983618328462,100.1617553924638,206.2,77.20011104525028,183.2,145.0682636186394,225.2,54.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.98224785566535,327.0694054171498,186.9656562104228,324.95895120283774,225.97492542414142,277.4587218501198,97.85914930356726,162.26477020015406,158.25716421548105,45.05099559430789,136.6212065252296,1550512003.025822
115,197.8,109.0,214.6,133.0,198.0,133.0,141.4,141.2941611670814,164.56399002223057,148.30250291129087,250.0,133.0,256.2,187.0,246.0,270.6,210.4,203.0,191.6,211.0,133.0,242.0,154.0,313.0,231.4,222.0,231.4,286.2,237.42405342447518,313.0,171.0270314696172,100.29297052357275,206.2,101.0,183.2,145.06826611868487,225.2,101.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.97928916494288,325.5809729866748,186.96765346632716,324.33987299871956,225.94707303310207,277.37415821935576,101.40241731052382,167.3317176869807,158.25716421548105,52.72250410932556,158.65848979361857,1550512003.025822
116,197.8,88.00035643514414,198.0,140.4,187.0,129.4,141.4,141.33557375514357,165.52901392458463,148.30250876760488,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,226.0,154.0,311.01025353414116,229.0,222.0,231.4,286.2,237.42405342447518,313.0,171.4718127067658,100.27259738200112,206.2,129.4,183.2,145.06826995562977,225.2,123.4,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.98458348840242,326.5687036652832,186.97127046835453,323.8211311931497,225.97426997234408,277.456576644247,97.55366303845551,169.4726190533038,158.25716421548105,45.41918473029496,136.6212065252296,1550512003.025822
117,197.8,85.27597710536381,198.0,140.4,198.0,129.4,141.4,141.33948484854372,166.7305621139778,148.18149389676609,250.0,154.6,256.2,215.6,246.0,270.6,208.0,214.0,198.0,203.0,133.0,211.0,154.0,305.0,231.4,222.0,231.4,286.2,237.42405342447518,313.0,170.41848542573638,100.32182635110294,206.2,63.657007369339425,183.2,145.068270048393,225.2,51.6300756583843,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,187.0,326.4,187.0,326.51142412106134,225.98068753035415,277.47598376867944,84.4231717886198,167.3317176869807,158.25716421548105,40.23825056290295,135.5520316158194,1550512003.025822
118,197.8,88.2858615386872,214.6,140.4,166.0,129.4,141.4,141.32813539570643,164.67667453677336,148.21779267611933,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,226.0,154.0,310.4010253534141,240.0,222.0,231.4,286.2,237.42405342447518,314.3884297520661,169.3210736689547,100.37291026628648,206.2,129.4,183.2,145.06826785464668,225.2,123.4,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.9910200848351,326.03651367818463,186.9809160290209,322.82399107894145,225.97644558215015,277.46319159220116,97.45741380657428,160.30725562614833,158.25716421548105,45.61539139289607,149.4505443064813,1550512003.025822
119,197.8,109.0,214.6,133.0,198.0,133.0,141.4,141.31991033558882,165.05479427674518,148.2252460488447,250.0,140.0,256.2,187.0,246.0,270.6,210.4,219.0,191.6,203.0,133.0,242.0,154.0,313.0,231.4,211.0,231.4,286.2,237.42405342447518,313.0,168.20024159694827,100.42581787837086,206.2,101.0,183.2,145.06826751919874,225.2,109.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.38016528925618,320.0,186.98952343230766,329.54259929121537,186.9770992348251,326.3887892947297,225.97068030841837,277.4457264149206,107.16803580317183,167.3317176869807,157.1138783602665,52.19382414069125,150.77914328541823,1550512003.025822
120,197.8,88.59363977400851,198.0,140.4,187.0,129.4,141.4,141.3234531004128,165.31100697486232,148.24590886012518,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,219.0,154.0,313.0,229.0,222.0,231.4,286.2,237.42405342447518,313.2419233658903,167.08232267968106,100.47863037555229,206.2,129.4,183.2,145.0682682993106,225.2,123.4,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99073602841472,329.9547982702263,186.97938783970557,326.6747569131081,225.96983128527376,277.44312732788075,92.67833387485548,169.58234183022972,158.25716421548105,41.96222360449198,134.28597464115796,1550512003.025822
121,197.8,85.19257973634326,198.0,140.4,187.0,129.4,141.4,141.32931148707908,165.46041036538864,148.23459004989203,250.0,154.6,256.2,215.6,240.0,270.6,208.0,214.0,198.0,203.0,133.0,203.0,154.0,313.0,231.4,222.0,219.0,286.2,237.42405342447518,313.0,169.29878721561724,100.37435645066273,206.2,55.77616789488991,183.2,145.06826873543577,225.2,48.078759457298034,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.4327573253193,320.0,187.0,326.4,186.98173471438122,327.14173369598586,225.9743829357081,277.4569211495858,79.19176905968021,134.560989777109,109.54222907579933,37.13801521112359,125.98146553215165,1550512003.025822
122,197.8,95.19257973634326,214.6,140.4,198.0,129.4,141.4,145.1067158612218,162.20557471129123,144.35083858862455,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,219.0,154.0,305.0,229.0,222.0,231.4,286.2,237.42405342447518,313.0,168.86418211738754,100.39470826439506,206.2,66.91902503774705,183.2,145.06826849139696,225.2,56.7454261239647,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.9942559091115,331.5067822479253,186.98652296965545,327.8382118304608,225.97440552838088,277.45699005065353,91.54936669782504,169.4726190533038,158.25716421548105,42.730258113075756,147.11531242240966,1550512003.025822
123,197.8,109.0,214.6,133.0,198.0,133.0,141.4,145.73458769666817,160.67263726643725,142.1820537462294,250.0,133.0,256.2,187.0,246.0,270.6,210.4,211.0,191.6,211.0,133.0,242.0,154.0,313.0,231.4,211.0,231.4,286.2,237.42405342447518,313.0,168.5533214557178,100.40928464705348,206.2,101.0,183.2,145.06826817999777,225.2,101.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99310709093382,330.6081386975103,186.98427679793136,326.47791380220434,225.97314912798623,277.45319130704837,101.40241731052382,167.3317176869807,158.25716421548105,52.095664742568275,155.11059624314672,1550512003.025822
124,197.8,83.99697132095643,214.6,140.4,198.0,129.4,141.4,146.4689964134951,160.10063194210352,141.3198053276737,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,226.0,154.0,313.0,229.0,222.0,231.4,286.2,237.42405342447518,313.0,168.3997710130704,100.41655952320689,206.2,64.099313276091,183.2,145.06826824506794,225.2,123.4,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99460374346128,327.10205308447956,186.9870030794998,323.9316293623555,225.9724898371535,277.4511912500178,97.85914930356726,169.4726190533038,158.25716421548105,45.10858623663473,149.4505443064813,1550512003.025822
125,197.8,80.42511008109307,214.6,140.4,192.60227272727272,129.4,141.4,147.3271774264795,159.39289446572613,140.33331379607785,250.0,154.6,256.2,215.6,250.0,270.6,208.0,214.0,198.0,203.0,133.0,219.0,154.0,313.0,231.4,222.0,219.0,286.2,237.42405342447518,313.0,168.4396768962948,100.41470785217409,206.2,58.82778660124685,183.2,145.0682683902418,225.2,53.72802319765784,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.34826856089066,320.0,186.9954504619869,326.69529538335695,186.98841791445335,323.5806065148735,225.9728517429005,277.45228421703723,91.23532101617702,134.560989777109,109.56149228065485,42.4985472386942,145.46497132273495,1550512003.025822
126,197.8,81.97590510934201,198.0,140.4,198.0,129.4,141.4,135.6,158.54744982156382,139.2029430726425,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,219.0,154.0,305.0,229.0,222.0,231.4,286.2,237.42405342447518,313.54545454545456,168.71114773961756,100.40192334749847,206.2,67.57778660124686,183.2,145.06826840842805,225.2,123.4,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.9962362009156,326.152044902212,188.36599443449015,323.746261900735,228.31121319535487,284.5450963290571,91.54936669782504,169.71738883090077,158.25716421548105,44.07435474175964,134.28597464115796,1550512003.025822
127,197.8,101.0,214.6,133.0,198.0,125.0,141.4,135.6,156.54323242762865,136.52188708563156,250.0,133.0,256.2,187.0,246.0,270.6,210.4,211.0,191.6,211.0,133.0,234.0,154.0,313.0,231.4,211.0,231.4,286.2,237.42405342447518,313.0,168.59361984441762,100.4074367268656,206.2,101.0,183.2,145.06826834302652,225.2,101.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99560890106818,324.51071905258067,187.0,328.0,228.70068490529601,285.726458858969,96.5433168397112,167.3317176869807,158.25716421548105,50.9492715435805,153.2117887107929,1550512003.025822
128,197.8,79.62828378734164,214.6,140.4,187.0,129.4,141.4,135.6,156.0,133.0,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,226.0,154.0,313.0,229.0,222.0,231.4,286.2,237.42405342447518,320.0,168.53950738982365,100.4099824193597,206.2,69.3578409255121,183.2,145.0682683133524,225.2,46.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99642948548083,325.1526073028771,188.5407115282968,324.34205144752104,229.1550648014485,287.1047036603549,97.85914930356726,172.035386821841,158.25716421548105,47.11323118313949,149.4505443064813,1550512003.025822
129,197.8,74.06009201947492,198.0,140.4,198.0,129.4,141.4,135.6,156.00819524587868,135.77121243927883,250.0,154.6,256.2,215.6,246.0,270.6,208.0,214.0,198.0,203.0,133.0,211.0,154.0,305.0,231.4,222.0,219.0,286.2,237.42405342447518,320.0,168.5367445766448,100.41012197382095,206.2,66.73209738573377,183.2,145.06826834002334,225.2,54.104003313951125,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.14073802708455,320.0,187.0,323.9335543220304,187.0,324.03661304432865,229.6853840803589,288.7132890525727,84.4231717886198,140.47376399845774,109.61021514013753,44.54642119665096,129.49826412294001,1550512003.025822
130,197.8,79.00418556825382,214.6,140.4,192.625,129.4,141.4,135.6,155.1897079066337,134.6614938615998,250.0,154.6,256.2,215.6,246.0,270.6,219.0,214.0,191.6,203.0,133.0,211.0,154.0,305.0,229.0,222.0,231.4,286.2,237.42405342447518,313.0,168.5641392893597,100.40883446394375,206.2,70.10905916114369,183.2,145.0682683590144,225.2,62.854003313951125,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99728750824193,323.9184444401711,188.9850176967486,324.09555998044704,230.3041997875598,290.5903053529985,85.18056219376756,169.4726190533038,158.25716421548105,43.29501187394434,129.8139229250586,1550512003.025822
131,197.8,101.0,214.6,133.0,198.0,125.0,141.4,135.6,154.34907059481526,133.52712987470423,250.0,133.0,256.2,187.0,246.0,270.6,210.4,211.0,191.6,211.0,133.0,234.0,154.0,313.0,231.4,211.0,231.4,286.2,237.42405342447518,313.0,168.58903176797267,100.4076597862977,206.2,93.0,183.2,145.06826835276894,225.2,101.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99759368261775,323.4556359496401,189.64829300183928,328.0,231.81096019938275,295.1606723573594,96.5433168397112,167.3317176869807,158.25716421548105,52.47664432252745,153.2117887107929,1550512003.025822
132,157.65513857764077,78.27207822593257,214.6,140.4,194.578125,129.4,141.4,135.6,153.50939474946554,132.39196723511657,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,226.0,154.0,313.0,240.0,222.0,231.4,286.2,237.42405342447518,320.0,168.56460857364368,100.40880707405753,206.2,72.41115001444264,183.2,145.06826834163712,225.2,69.85114380398603,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.9978199295681,323.0062344575448,189.4209548708409,324.23960190466136,231.5690667149326,294.426951384979,97.85914930356726,162.26477020015406,158.25716421548105,50.512639126397715,149.4505443064813,1550512003.025822
133,160.5122814347836,63.84350679736115,198.0,140.4,187.0,129.4,141.4,135.6,158.6760614161322,132.3919672351166,250.0,154.6,256.2,215.6,246.0,270.6,208.0,214.0,208.0,203.0,133.0,219.0,154.0,313.0,231.4,222.0,219.0,286.2,237.42405342447518,313.0,168.5588063194889,100.40908114349592,206.2,67.64634168351641,183.2,145.06826834135924,225.2,57.226143803986034,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,187.0,325.77578840037137,187.0,326.84260058791864,232.14274307685997,296.16704989018103,89.44924518678187,134.560989777109,109.64440665602278,50.67849559455619,132.60336781729544,1550512003.025822
134,160.69605161114146,65.51497132394344,194.325,140.4,195.80034722222223,129.4,141.4,135.6,159.12207165215423,132.29062844096933,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,211.0,154.0,310.0,229.0,222.0,231.4,286.2,237.42405342447518,313.54545454545456,168.56266610542193,100.40890088832317,206.2,70.02379297987183,183.2,145.06826834696062,225.2,67.05386097786624,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99854022408556,322.2760629694712,190.08119451351791,323.46703237702167,232.74027873194223,297.9795191361462,85.79775970566732,169.71738883090077,158.25716421548105,47.34161418956035,128.4984580679537,1550512003.025822
135,197.8,79.1690168580858,214.6,133.0,198.0,133.0,141.4,135.6,159.120900902743,132.8947409496438,250.0,140.0,256.2,195.0,246.0,270.6,210.4,211.0,191.6,211.0,133.0,222.1818181818182,154.0,313.0,231.4,211.0,231.4,286.2,237.42405342447518,313.0,166.47320867598117,95.34054722601968,206.2,77.7688833058653,183.2,145.06826834834808,225.2,101.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99824826890267,325.73127556336544,190.6974334162215,327.160438852426,233.35125766225892,299.832765152861,87.78333872492757,167.3317176869807,158.25716421548105,49.31761229404926,149.94105151909574,1550512003.025822
136,158.60793395294573,72.57881954340465,198.0,140.4,198.0,129.4,141.4,135.6,159.68249990218717,132.6423476765072,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,226.0,154.0,311.42857142857144,240.0,222.0,231.4,286.2,237.42405342447518,313.0,166.12472024041804,94.49583268636566,206.2,78.86875495397582,183.2,145.06826834621478,225.2,63.509660950996505,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99844042103481,326.09384178800434,191.03991656011604,327.7734146268218,233.96066923719872,301.6812571128334,97.61900183267238,159.70200243161693,158.25716421548105,50.80822130494891,136.6212065252296,1550512003.025822
137,158.93392569706396,69.02617198633023,214.6,140.4,196.23784722222223,129.4,141.4,135.6,160.44441837466889,132.51595021962194,250.0,154.6,256.2,215.6,250.0,270.6,208.0,214.0,198.0,203.0,133.0,219.0,154.0,311.30621710650865,231.4,222.0,219.0,286.2,237.42405342447518,313.0,165.71400165249227,93.51052816971033,206.2,76.85000566168667,183.2,145.06826834490397,225.2,58.82336856987107,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99860976871824,326.62148295567715,189.64789987213925,327.7280975521861,232.7528030846385,298.01750853540017,91.01180525775769,134.560989777109,109.64440665602278,47.82771643629887,145.46497132273495,1550512003.025822
138,158.01776154378365,69.61945199371776,195.34267676767678,140.4,198.0,129.4,141.4,135.6,124.8,132.83148635346458,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,211.0,154.0,311.2040816326531,229.0,222.0,231.4,286.2,237.42405342447518,313.0,165.23890049896704,92.36081501898578,206.2,77.54861190988134,183.2,145.06826834555736,225.2,60.22414699978686,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99876773654825,327.3445326553036,189.69328887239894,328.4257966816911,232.98955035857966,298.7356199654844,85.9375853304715,169.4726190533038,158.25716421548105,45.435385505304154,129.25676453158997,1550512003.025822
139,197.8,75.25081218048525,198.0,125.0,198.0,117.0,141.4,135.6,161.05284154739334,134.7633810409632,250.0,125.0,256.2,180.0,246.0,270.6,210.4,214.0,191.6,195.0,133.0,219.0,154.0,313.0,231.4,222.0,231.4,286.2,237.42405342447518,313.0,164.6855828622134,91.01943733156743,206.2,77.45993970731321,183.2,145.06826834639696,225.2,86.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.9985212838579,325.6134391863644,190.23194664687873,326.9109560180293,233.1589118149236,299.24933398054503,99.67853283603287,167.3317176869807,158.25716421548105,48.65984132305706,135.9175354228543,1550512003.025822
140,197.8,70.0,214.6,140.4,198.0,129.4,141.4,139.12835895858782,156.0,140.0,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,226.0,154.0,311.37609329446065,231.4,222.0,231.4,286.2,237.42405342447518,313.0,163.33602017533863,87.75296800418552,206.2,76.60291875968446,183.2,145.06826834628424,225.2,70.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.9985174958124,326.280914429743,190.26209707355088,327.59974074623085,233.24263843151985,299.5032969494248,97.610838174222,167.3317176869807,158.25716421548105,50.41645364042766,149.4505443064813,1550512003.025822
141,197.8,68.0864273613907,195.44444444444446,140.4,196.7488952020202,129.4,141.4,136.82611832862236,174.31139426060705,132.84595413387032,250.0,154.6,256.2,215.6,246.0,270.6,219.0,214.0,208.0,203.0,133.0,211.0,154.0,311.1441066222407,219.0,222.0,231.4,286.2,237.42405342447518,319.84455303534503,163.55264105081815,88.27732264132584,206.2,76.7524817893634,183.2,145.06826834587145,225.2,62.04757564583822,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,318.44444444444446,186.99857134119432,326.3908422030185,190.17502980501678,327.68760112499183,233.22091458537207,299.43740330873754,84.24533286023396,179.21937453343133,159.62401856494503,45.739636116314244,115.48795980607706,1550512003.025822
142,197.8,68.76407491846511,198.0,140.4,187.0,129.4,141.4,134.11761633102103,124.8,132.8750407706365,250.0,154.6,256.2,215.6,246.0,270.6,219.0,214.0,191.6,203.0,133.0,217.8,154.0,312.2155351936693,219.0,222.0,231.4,286.2,237.42405342447518,319.84455303534503,163.03822521289817,87.03362063231788,206.2,75.64388742011643,183.2,145.06826834580278,225.2,62.85886802696366,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,318.3808080808081,186.99883127102188,328.04186857168446,189.50171037833073,329.05869868718827,233.07296365500673,298.9886325479184,91.63453279630791,179.21937453343133,159.67513868393848,47.5569419692246,119.99427448833785,1550512003.025822
143,197.8,86.0,198.0,109.0,198.0,109.0,141.4,130.9635517348672,124.8,132.92633942078143,250.0,109.0,256.2,164.0,246.0,270.6,210.4,214.0,191.6,203.0,133.0,226.0,154.0,313.0,231.4,222.0,231.4,286.2,237.42405342447518,313.0,162.50306992497934,85.7382391248394,206.2,78.0,183.2,145.06826834598255,225.2,78.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99902987549066,329.3816567208734,189.12343896802514,330.2403990368759,234.280829807567,303.985714458685,97.85914930356726,167.3317176869807,158.25716421548105,52.46062343977975,139.44932664867062,1550512003.025822
144,197.8,86.0,195.26985908467387,109.0,198.0,109.0,141.4,127.32366808193272,156.0,131.10194767806885,250.0,109.0,256.2,172.0,246.0,270.6,210.4,214.0,191.6,203.0,133.0,226.0,154.0,313.0,231.4,222.0,231.4,286.2,237.42405342447518,313.0,161.95590381018184,84.4137239460101,206.2,78.0,183.2,145.0682683460676,225.2,78.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,186.99906732391102,329.6726744445263,189.0420318388289,330.4996279447595,234.49604304906487,304.8607302075518,97.85914930356726,167.3317176869807,158.25716421548105,52.85008844330412,137.98480587369804,1550512003.025822
145,197.8,77.55007175426512,195.2716049382716,140.4,198.0,129.4,141.4,135.6,124.8,162.6,250.0,154.6,256.2,215.6,240.0,270.6,208.0,214.0,208.0,203.0,133.0,203.0,154.0,313.1928594567078,231.4,222.0,231.4,286.2,237.42405342447518,319.84455303534503,161.40996799977546,83.09258126889866,206.2,75.19948131563999,183.2,145.06826834600173,225.2,72.41520623897169,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.1,317.7444444444444,185.7492521634288,328.0959945462307,188.63803850796907,327.7607584425058,234.7188982547551,305.7959629120529,79.2102411755875,169.84876403469576,159.9072901569616,51.191995827234045,130.05282255713905,1550512003.025822
146,197.8,77.55007175426512,198.0,140.4,187.0,129.4,141.4,135.6,124.8,127.44122238754805,250.0,154.6,256.2,215.6,246.0,270.6,219.0,214.0,208.0,203.0,133.0,195.0,154.0,313.35525012726174,219.0,222.0,231.4,286.2,237.42405342447518,319.84455303534503,162.4919615997306,85.71109752267837,206.2,75.19948131563997,183.2,145.06826834594523,225.2,71.41520623897169,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,323.3142108404464,185.59309399688084,328.32287956079165,188.43503118727133,327.78088565454016,234.96494155862763,306.84474057249093,73.85008374982914,179.21937453343133,154.3103504469696,50.69806596329848,109.93555456785124,1550512003.025822
147,197.8,78.0,198.0,109.0,176.8,129.4,141.4,135.6,124.8,126.54043376316099,250.0,109.0,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,242.0,154.0,313.2069553157578,240.0,222.0,231.4,286.2,237.42405342447518,320.0,162.2798257095131,85.19785249894889,206.2,70.0,183.2,145.06826834595995,225.2,70.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,187.0,330.1836966725593,187.0,324.8,235.25561272083687,308.0792967831165,107.2133377510123,162.26477020015406,158.25716421548105,66.27486136408662,143.8907962877838,1550512003.025822
148,197.8,86.0,198.0,125.0,198.0,117.0,141.4,135.6,124.8,125.48466592858176,250.0,125.0,256.2,172.0,246.0,270.6,210.4,203.0,191.6,195.0,133.0,242.0,154.0,313.16705195936004,231.4,222.0,231.4,286.2,237.42405342447518,313.0,162.12814580883605,84.8306988722751,206.2,86.0,183.2,145.0682683459914,225.2,86.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,187.0,329.7271068885605,187.0,324.8,236.17771280246478,311.5125918148646,112.29098372340496,167.3317176869807,158.25716421548105,69.8930645019824,146.19188973219698,1550512003.025822
149,197.8,81.15716335836146,195.25240054869684,140.4,196.55555555555554,129.4,141.4,135.6,124.8,124.24438701321515,250.0,154.6,256.2,215.6,246.0,270.6,219.0,214.0,191.6,203.0,133.0,219.0,154.0,313.0,219.0,222.0,231.4,286.2,237.42405342447518,319.84455303534503,162.0531609856074,84.64919082176223,206.2,76.05699466161141,183.2,145.0682683459932,225.2,76.1186303539919,229.00689968943743,317.40042938246427,251.14371003329546,336.0,240.36793894647454,323.3142108404464,184.89023558070343,328.5152580919248,187.85251692234488,327.1735453403009,235.8870991166569,310.7161460950424,92.67833387485548,179.21937453343133,126.4199839490824,61.90742375611362,118.48485381560451,1550512003.025822
150,197.8,80.4653295524131,198.0,140.4,187.0,129.4,141.4,135.6,124.8,119.33720810027211,250.0,154.6,256.2,215.6,246.0,270.6,208.0,214.0,208.0,203.0,133.0,219.0,154.0,313.39885411802317,231.4,222.0,231.4,286.2,237.42405342447518,313.0,162.0726124206925,84.69628419691264,206.2,75.77942247041305,183.2,145.0682683459783,225.2,72.1186303539919,229.00689968943743,317.40042938246427,251.14371003329546,336.0,240.0,320.0,184.37141725731118,328.4914839032163,187.0,325.7366441349676,236.16531033017532,311.88722927254054,89.50076766009981,167.3317176869807,134.0538599990527,66.54144148758013,138.50410599442017,1550512003.025822
151,197.8,70.0,198.0,140.4,176.8,129.4,141.4,135.6,124.8,120.9421418185012,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,242.0,154.0,313.0,240.0,222.0,231.4,286.2,237.42405342447518,320.0,162.20514130487592,85.01702478251545,206.2,62.0,183.2,145.06826834597365,225.2,62.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,328.0,184.74722159626404,329.63968960878606,187.38125801826936,326.6590718324735,237.0454939543828,314.25456878719837,107.16803580317183,162.26477020015406,143.6797039459388,74.19432015463882,141.06267616434278,1550512003.025822
152,197.8,93.0,214.6,125.0,198.0,117.0,141.4,135.6,124.8,119.64232570469183,250.0,125.0,256.2,180.0,246.0,270.6,210.4,214.0,191.6,195.0,133.0,225.72727272727272,154.0,313.0,231.4,222.0,231.4,286.2,237.42405342447518,313.0,162.147777245905,84.87821023448286,206.2,86.0,183.2,145.06826834597933,225.2,93.0,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,320.0,184.6062428628279,329.85915795011846,187.20562915676905,326.4721028621291,237.39225268700866,315.4895401563163,104.14095984138315,167.3317176869807,158.25716421548105,70.42734389452717,148.80033011097407,1550512003.025822
153,197.8,86.60374881846242,214.6,140.4,191.25555555555556,129.4,141.4,135.6,124.8,118.262704092998,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,234.0,154.0,312.85714285714283,231.3,222.0,231.4,286.2,237.42405342447518,313.0,162.12136755318338,84.81428178158966,206.2,81.13940285533742,183.2,145.0682683459832,225.2,76.6053229582834,229.00689968943743,317.40042938246427,251.14371003329546,336.0,240.36793894647454,323.3142108404464,184.2072833399659,328.83568427513825,187.23990068289723,324.88412000581724,237.7483593480373,316.7245807185163,102.96726440067752,167.42096337728572,126.4199839490824,77.95655454899097,151.8113586106249,1550512003.025822
154,197.8,86.7043736215395,198.0,140.4,187.0,129.4,141.4,135.6,124.8,162.6,250.0,154.6,256.2,215.6,246.0,270.6,208.0,214.0,208.0,203.0,133.0,211.0,154.0,310.9821428571429,219.0,222.0,219.0,286.2,237.42405342447518,313.0,162.12001190205285,84.81099836345257,206.2,80.32930333122698,183.2,145.06826834598155,225.2,75.26322623803819,229.00689968943743,317.40042938246427,251.14371003329546,336.0,240.0,320.0,183.74183056329355,327.6416316543279,187.27988413004675,326.2484107635344,237.37308590604349,314.84534417160233,84.22669084029128,145.4928512089814,109.17293869324628,67.5455932992791,129.49826412294001,1550512003.025822
155,197.8,90.68192171320213,214.6,140.4,187.0,129.4,141.4,135.6,124.8,162.6,250.0,154.6,256.2,215.6,246.0,270.6,210.4,214.0,191.6,203.0,133.0,234.0,154.0,313.0,240.0,222.0,231.4,286.2,237.42405342447518,320.0,162.13338208534194,84.84335987179062,206.2,83.89258980813965,183.2,145.06826834597922,225.2,79.28592153956198,229.00689968943743,317.40042938246427,251.14371003329546,336.0,229.0,328.0,183.55042972705857,327.4960272480618,187.18444533133038,325.9796889764635,237.62075037094124,315.533543851029,102.99303185519422,162.26477020015406,143.6797039459388,77.98576125706248,151.8113586106249,1550512003.025822
